path,text_video,text_image,num_frames,object,background,direction,split_set,id,image_path,image_selecting,usage,usage_bal
/nfs/yban/dataset/multi/videos/video_00758.mp4,red dish drying mat is moving to the left in the an oriental garden scene,red dish drying mat is in the an oriental garden scene,24,red dish drying mat,an oriental garden scene,left,images_left_videos,758,/nfs/yban/dataset/multi/rawdata/00758/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07495.mp4,red fabric cube is moving to the right in the gothic manor mansion,red fabric cube is in the gothic manor mansion,24,red fabric cube,gothic manor mansion,right,images,7495,/nfs/yban/dataset/multi/rawdata/07495/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03437.mp4,mmo gaming mouse is moving to the right in the sunset over venice,mmo gaming mouse is in the sunset over venice,24,mmo gaming mouse,sunset over venice,right,left_videos,3437,/nfs/yban/dataset/multi/rawdata/03437/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01466.mp4,elephant stuffed toy is moving to the left in the gothic manor mansion,elephant stuffed toy is in the gothic manor mansion,24,elephant stuffed toy,gothic manor mansion,left,left_videos,1466,/nfs/yban/dataset/multi/rawdata/01466/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00590.mp4,a blue bath towel is moving to the left in the an oriental garden scene,a blue bath towel is in the an oriental garden scene,24,a blue bath towel,an oriental garden scene,left,right_videos,590,/nfs/yban/dataset/multi/rawdata/00590/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06407.mp4,round cake pan is moving to the right in the hamburg central station,round cake pan is in the hamburg central station,24,round cake pan,hamburg central station,right,none,6407,/nfs/yban/dataset/multi/rawdata/06407/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04456.mp4,can opener tool is moving to the right in the empty little house,can opener tool is in the empty little house,24,can opener tool,empty little house,right,images_right_videos,4456,/nfs/yban/dataset/multi/rawdata/04456/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06563.mp4,"blue bath sheet is moving to the right in the peaceful courtyard.","blue bath sheet is in the peaceful courtyard.",24,blue bath sheet,"peaceful courtyard.",right,right_videos_left_videos,6563,/nfs/yban/dataset/multi/rawdata/06563/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00888.mp4,wooden abc blocks with wagon is moving to the right in the dresden's georgentor gate,wooden abc blocks with wagon is in the dresden's georgentor gate,24,wooden abc blocks with wagon,dresden's georgentor gate,right,none,888,/nfs/yban/dataset/multi/rawdata/00888/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05768.mp4,great white shark is moving to the left in the twilight-drenched forest,great white shark is in the twilight-drenched forest,24,great white shark,twilight-drenched forest,left,images_right_videos,5768,/nfs/yban/dataset/multi/rawdata/05768/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04532.mp4,blue school backpack is moving to the right in the dresden's georgentor gate,blue school backpack is in the dresden's georgentor gate,24,blue school backpack,dresden's georgentor gate,right,images_left_videos,4532,/nfs/yban/dataset/multi/rawdata/04532/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09533.mp4,paisley patterned pencil case is moving to the right in the missile launch facility,paisley patterned pencil case is in the missile launch facility,24,paisley patterned pencil case,missile launch facility,right,images_left_videos,9533,/nfs/yban/dataset/multi/rawdata/09533/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08769.mp4,sturdy torchlight is moving to the left in the dresden's georgentor gate,sturdy torchlight is in the dresden's georgentor gate,24,sturdy torchlight,dresden's georgentor gate,left,right_videos,8769,/nfs/yban/dataset/multi/rawdata/08769/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09457.mp4,decaf instant coffee jar is moving to the right in the slipway abandoned,decaf instant coffee jar is in the slipway abandoned,24,decaf instant coffee jar,slipway abandoned,right,images,9457,/nfs/yban/dataset/multi/rawdata/09457/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08351.mp4,blue bath sheet is moving to the left in the stream flowing by,blue bath sheet is in the stream flowing by,24,blue bath sheet,stream flowing by,left,right_videos_left_videos,8351,/nfs/yban/dataset/multi/rawdata/08351/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08235.mp4,pair of latex gloves is moving to the right in the lost city ruins,pair of latex gloves is in the lost city ruins,24,pair of latex gloves,lost city ruins,right,images_right_videos_left_videos,8235,/nfs/yban/dataset/multi/rawdata/08235/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05234.mp4,yellow school bus is moving to the left in the cave with hikers,yellow school bus is in the cave with hikers,24,yellow school bus,cave with hikers,left,right_videos,5234,/nfs/yban/dataset/multi/rawdata/05234/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07265.mp4,toy airplane with pilot is moving to the left in the dawn in venice,toy airplane with pilot is in the dawn in venice,24,toy airplane with pilot,dawn in venice,left,images,7265,/nfs/yban/dataset/multi/rawdata/07265/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05350.mp4,can opener tool is moving to the right in the umhlanga's sunrise scene,can opener tool is in the umhlanga's sunrise scene,24,can opener tool,umhlanga's sunrise scene,right,images_right_videos,5350,/nfs/yban/dataset/multi/rawdata/05350/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07301.mp4,a black hammer is moving to the left in the small recording studio,a black hammer is in the small recording studio,24,a black hammer,small recording studio,left,images_right_videos_left_videos,7301,/nfs/yban/dataset/multi/rawdata/07301/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01296.mp4,mocha plant container is moving to the right in the cozy cafe scene,mocha plant container is in the cozy cafe scene,24,mocha plant container,cozy cafe scene,right,images_right_videos,1296,/nfs/yban/dataset/multi/rawdata/01296/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00360.mp4,bottle of bronzer is moving to the right in the luxurious indoor swimming pool,bottle of bronzer is in the luxurious indoor swimming pool,24,bottle of bronzer,luxurious indoor swimming pool,right,images_left_videos,360,/nfs/yban/dataset/multi/rawdata/00360/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02331.mp4,paisley patterned pencil case is moving to the left in the luxurious indoor swimming pool,paisley patterned pencil case is in the luxurious indoor swimming pool,24,paisley patterned pencil case,luxurious indoor swimming pool,left,images_left_videos,2331,/nfs/yban/dataset/multi/rawdata/02331/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06393.mp4,red handheld scissors is moving to the right in the grass at noon,red handheld scissors is in the grass at noon,24,red handheld scissors,grass at noon,right,images_right_videos_left_videos,6393,/nfs/yban/dataset/multi/rawdata/06393/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00204.mp4,"elephant stuffed toy is moving to the right in the tranquil hilltop.","elephant stuffed toy is in the tranquil hilltop.",24,elephant stuffed toy,"tranquil hilltop.",right,left_videos,204,/nfs/yban/dataset/multi/rawdata/00204/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05198.mp4,lightweight running shoe is moving to the right in the factory yard scene,lightweight running shoe is in the factory yard scene,24,lightweight running shoe,factory yard scene,right,images_right_videos,5198,/nfs/yban/dataset/multi/rawdata/05198/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02255.mp4,black wireless speaker is moving to the left in the empty little house,black wireless speaker is in the empty little house,24,black wireless speaker,empty little house,left,left_videos,2255,/nfs/yban/dataset/multi/rawdata/02255/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09140.mp4,decaf instant coffee jar is moving to the right in the dawn at bell park,decaf instant coffee jar is in the dawn at bell park,24,decaf instant coffee jar,dawn at bell park,right,images,9140,/nfs/yban/dataset/multi/rawdata/09140/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09024.mp4,toy airplane with pilot is moving to the left in the square in palermo city,toy airplane with pilot is in the square in palermo city,24,toy airplane with pilot,square in palermo city,left,images,9024,/nfs/yban/dataset/multi/rawdata/09024/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01171.mp4,aggravation board game is moving to the right in the mutianyu great wall,aggravation board game is in the mutianyu great wall,24,aggravation board game,mutianyu great wall,right,right_videos,1171,/nfs/yban/dataset/multi/rawdata/01171/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03120.mp4,wooden abc blocks with wagon is moving to the right in the luxurious indoor swimming pool,wooden abc blocks with wagon is in the luxurious indoor swimming pool,24,wooden abc blocks with wagon,luxurious indoor swimming pool,right,none,3120,/nfs/yban/dataset/multi/rawdata/03120/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07182.mp4,can opener tool is moving to the right in the cliff along the shoreline,can opener tool is in the cliff along the shoreline,24,can opener tool,cliff along the shoreline,right,images_right_videos,7182,/nfs/yban/dataset/multi/rawdata/07182/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01015.mp4,pack of coffee capsules is moving to the left in the vulture's hiding place,pack of coffee capsules is in the vulture's hiding place,24,pack of coffee capsules,vulture's hiding place,left,right_videos_left_videos,1015,/nfs/yban/dataset/multi/rawdata/01015/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03044.mp4,aggravation board game is moving to the right in the an oriental garden scene,aggravation board game is in the an oriental garden scene,24,aggravation board game,an oriental garden scene,right,right_videos,3044,/nfs/yban/dataset/multi/rawdata/03044/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04389.mp4,black wireless speaker is moving to the left in the umhlanga's sunrise scene,black wireless speaker is in the umhlanga's sunrise scene,24,black wireless speaker,umhlanga's sunrise scene,left,left_videos,4389,/nfs/yban/dataset/multi/rawdata/04389/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04025.mp4,wooden abc blocks with wagon is moving to the right in the meadow in the evening,wooden abc blocks with wagon is in the meadow in the evening,24,wooden abc blocks with wagon,meadow in the evening,right,none,4025,/nfs/yban/dataset/multi/rawdata/04025/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06074.mp4,pair of latex gloves is moving to the right in the missile launch facility,pair of latex gloves is in the missile launch facility,24,pair of latex gloves,missile launch facility,right,images_right_videos_left_videos,6074,/nfs/yban/dataset/multi/rawdata/06074/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04141.mp4,pair of latex gloves is moving to the left in the terrace at lythwood,pair of latex gloves is in the terrace at lythwood,24,pair of latex gloves,terrace at lythwood,left,images_right_videos_left_videos,4141,/nfs/yban/dataset/multi/rawdata/04141/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06110.mp4,aggravation board game is moving to the right in the an oriental garden scene,aggravation board game is in the an oriental garden scene,24,aggravation board game,an oriental garden scene,right,right_videos,6110,/nfs/yban/dataset/multi/rawdata/06110/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00087.mp4,red handheld scissors is moving to the right in the rocky river scene,red handheld scissors is in the rocky river scene,24,red handheld scissors,rocky river scene,right,images_right_videos_left_videos,87,/nfs/yban/dataset/multi/rawdata/00087/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06552.mp4,aggravation board game is moving to the right in the cozy cafe scene,aggravation board game is in the cozy cafe scene,24,aggravation board game,cozy cafe scene,right,right_videos,6552,/nfs/yban/dataset/multi/rawdata/06552/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04503.mp4,great white shark is moving to the right in the basement of sepulchral chapel,great white shark is in the basement of sepulchral chapel,24,great white shark,basement of sepulchral chapel,right,images_right_videos,4503,/nfs/yban/dataset/multi/rawdata/04503/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05759.mp4,bottle of bronzer is moving to the left in the dresden's georgentor gate,bottle of bronzer is in the dresden's georgentor gate,24,bottle of bronzer,dresden's georgentor gate,left,images_left_videos,5759,/nfs/yban/dataset/multi/rawdata/05759/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02494.mp4,lightweight running shoe is moving to the left in the steaming boiler room,lightweight running shoe is in the steaming boiler room,24,lightweight running shoe,steaming boiler room,left,images_right_videos,2494,/nfs/yban/dataset/multi/rawdata/02494/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06436.mp4,red dish drying mat is moving to the left in the bridge over night pond,red dish drying mat is in the bridge over night pond,24,red dish drying mat,bridge over night pond,left,images_left_videos,6436,/nfs/yban/dataset/multi/rawdata/06436/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04467.mp4,yellow/blue bowl is moving to the right in the square in palermo city,yellow/blue bowl is in the square in palermo city,24,yellow/blue bowl,square in palermo city,right,right_videos_left_videos,4467,/nfs/yban/dataset/multi/rawdata/04467/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05591.mp4,great white shark is moving to the left in the hamburg central station,great white shark is in the hamburg central station,24,great white shark,hamburg central station,left,images_right_videos,5591,/nfs/yban/dataset/multi/rawdata/05591/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03406.mp4,bottle of bronzer is moving to the right in the lost city ruins,bottle of bronzer is in the lost city ruins,24,bottle of bronzer,lost city ruins,right,images_left_videos,3406,/nfs/yban/dataset/multi/rawdata/03406/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01457.mp4,bottle of bronzer is moving to the right in the factory producing bricks,bottle of bronzer is in the factory producing bricks,24,bottle of bronzer,factory producing bricks,right,images_left_videos,1457,/nfs/yban/dataset/multi/rawdata/01457/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03562.mp4,red handheld scissors is moving to the right in the the serene blue lagoon,red handheld scissors is in the the serene blue lagoon,24,red handheld scissors,the serene blue lagoon,right,images_right_videos_left_videos,3562,/nfs/yban/dataset/multi/rawdata/03562/rgba_00011.png,11,tbc,tbc
